sample_index_start,sample_index_end,t_epoch_start,t_epoch_end,elapsed_hours,model,seed,test_id,window_id,split,time_hours,HI_true,HI_pred,damage_true,damage_pred,increment_true,increment_pred,rate_true,fpt_event_target,accel_state_target,warning_target,fpt_prob,accel_prob,warning_prob,gate,multiplier,extra_increment,calibrated_decision,calibrated_raw,calibrated_target
93184,93439,734243.665653738,734243.666847951,46.84040692728013,MultiplierEventPGRGRU_seed42,42,12,729,train,46.84040832519531,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1210133805871009,0.4169487953186035,0.0204611364752054,0.0407296605408191,1.1316701173782349,0.0,0,0,0
93312,93567,734243.666254699,734243.667447882,46.85480527114123,MultiplierEventPGRGRU_seed42,42,12,730,train,46.85480499267578,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1209251284599304,0.4293390214443207,0.0209857430309057,0.0434224903583526,1.1303613185882568,0.0,0,0,0
93440,93695,734243.666853611,734243.66804838,46.86921722162515,MultiplierEventPGRGRU_seed42,42,12,731,train,46.86921691894531,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1218375638127327,0.4427565038204193,0.0208666883409023,0.0463426634669303,1.1289196014404297,0.0,0,0,0
93568,93823,734243.667452512,734243.668647569,46.88359775952995,MultiplierEventPGRGRU_seed42,42,12,732,train,46.88359832763672,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1211042702198028,0.4161605536937713,0.0207183025777339,0.0407568290829658,1.1316546201705933,0.0,0,0,0
93696,93951,734243.668052222,734243.669248426,46.89801832661033,MultiplierEventPGRGRU_seed42,42,12,733,train,46.89801788330078,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1210471466183662,0.4291097521781921,0.0212897974997758,0.0434775315225124,1.130259990692139,0.0,0,0,0
93824,94079,734243.668652234,734243.669848148,46.912411655299366,MultiplierEventPGRGRU_seed42,42,12,734,train,46.912410736083984,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1220385432243347,0.4429399669170379,0.0211652144789695,0.0464069247245788,1.128792405128479,0.0,0,0,0
93952,94207,734243.66925228,734243.670447928,46.92680637538433,MultiplierEventPGRGRU_seed42,42,12,735,train,46.92680740356445,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1211139932274818,0.4307397305965423,0.0204302333295345,0.0433290600776672,1.1304720640182495,0.0,0,0,0
94080,94335,734243.669852014,734243.671047014,46.941184437833726,MultiplierEventPGRGRU_seed42,42,12,736,train,46.941184997558594,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1211486682295799,0.415762335062027,0.0211224947124719,0.0408097319304943,1.131510615348816,0.0,0,0,0
94208,94463,734243.670451806,734243.671646227,46.95556555129588,MultiplierEventPGRGRU_seed42,42,12,737,train,46.95556640625,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1216690763831138,0.4139711856842041,0.0225410219281911,0.0410136543214321,1.1310333013534546,0.0,0,0,0
94336,94591,734243.671051701,734243.672246424,46.96997027937323,MultiplierEventPGRGRU_seed42,42,12,738,train,46.969970703125,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1225893795490264,0.44193896651268,0.0226925443857908,0.0466522760689258,1.1282752752304075,0.0,0,0,0
94464,94719,734243.671651968,734243.672847732,46.98440167028457,MultiplierEventPGRGRU_seed42,42,12,739,train,46.98440170288086,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1215878427028656,0.4299280345439911,0.0217947047203779,0.0435973107814788,1.1298775672912598,0.0,0,0,0
94592,94847,734243.672251007,734243.673447685,46.99880054220557,MultiplierEventPGRGRU_seed42,42,12,740,train,46.998802185058594,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1217957884073257,0.4150075018405914,0.0224562007933855,0.0409831665456295,1.1309328079223633,0.0,0,0,0
94720,94975,734243.672851065,734243.674047326,47.01319192629308,MultiplierEventPGRGRU_seed42,42,12,741,train,47.01319122314453,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1227368935942649,0.4426413178443908,0.0226115304976701,0.0466091632843017,1.1282299757003784,0.0,0,0,0
94848,95103,734243.673450995,734243.674647674,47.027600278146565,MultiplierEventPGRGRU_seed42,42,12,742,train,47.0275993347168,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1218469515442848,0.4304991662502289,0.021736117079854,0.0435509160161018,1.1298980712890625,0.0,0,0,0
94976,95231,734243.674051134,734243.675247187,47.04198859166354,MultiplierEventPGRGRU_seed42,42,12,743,train,47.041988372802734,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1217534765601158,0.4301781356334686,0.0217283014208078,0.0435170046985149,1.1299432516098022,0.0,0,0,0
95104,95359,734243.674650995,734243.675846181,47.05636444687843,MultiplierEventPGRGRU_seed42,42,12,744,train,47.05636596679688,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1225888058543205,0.4435297548770904,0.0215238910168409,0.046412244439125,1.1285841464996338,0.0,0,0,0
95232,95487,734243.675251065,734243.67644662,47.07077498361468,MultiplierEventPGRGRU_seed42,42,12,745,train,47.07077407836914,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.12171021848917,0.4165794253349304,0.0212320759892463,0.0408010073006153,1.1314384937286377,0.0,0,0,0
95360,95615,734243.67585081,734243.677044201,47.08511692564935,MultiplierEventPGRGRU_seed42,42,12,746,train,47.08511734008789,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.121700569987297,0.4294763803482055,0.0218120273202657,0.0435227416455745,1.1300780773162842,0.0,0,0,0
95488,95743,734243.676449954,734243.677643854,47.09950860030949,MultiplierEventPGRGRU_seed42,42,12,747,train,47.09951019287109,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1219621300697326,0.4297146201133728,0.0219286084175109,0.0435521900653839,1.1299896240234375,0.0,0,0,0
95616,95871,734243.677048831,734243.678243854,47.11390859819949,MultiplierEventPGRGRU_seed42,42,12,748,train,47.11390686035156,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1223642379045486,0.4152273535728454,0.0227186195552349,0.0410299375653266,1.1309168338775637,0.0,0,0,0
95744,95999,734243.677648472,734243.678844375,47.12832110188901,MultiplierEventPGRGRU_seed42,42,12,749,train,47.12832260131836,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1228858977556228,0.4426433742046356,0.0228918939828872,0.0466565005481243,1.1281538009643557,0.0,0,0,0
95872,96127,734243.67824956,734243.679444849,47.14273247960955,MultiplierEventPGRGRU_seed42,42,12,750,train,47.14273071289063,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1221003383398056,0.4301995933055877,0.0220738016068935,0.0435157604515552,1.1298494338989258,0.0,0,0,0
96000,96255,734243.678849005,734243.680045671,47.15715220570564,MultiplierEventPGRGRU_seed42,42,12,751,train,47.15715408325195,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1220760643482208,0.4303158521652221,0.0221459213644266,0.0435710214078426,1.12984037399292,0.0,0,0,0
96128,96383,734243.679449479,734243.680647072,47.17158583179116,MultiplierEventPGRGRU_seed42,42,12,752,train,47.17158508300781,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1219594478607177,0.4303279519081116,0.0222782380878925,0.0436100475490093,1.1298022270202637,0.0,0,0,0
96256,96511,734243.680050301,734243.681245949,47.185958879068494,MultiplierEventPGRGRU_seed42,42,12,753,train,47.18595886230469,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1223853901028633,0.4151716232299804,0.0232059154659509,0.0410076715052127,1.1308012008666992,0.0,0,0,0
96384,96639,734243.680650428,734243.68184662,47.20037498418242,MultiplierEventPGRGRU_seed42,42,12,754,train,47.20037460327149,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1223614290356636,0.428797572851181,0.0240181740373373,0.04378667101264,1.1292771100997925,0.0,0,0,0
96512,96767,734243.68125059,734243.682446678,47.21477637626231,MultiplierEventPGRGRU_seed42,42,12,755,train,47.21477508544922,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1224384382367134,0.4293867647647857,0.0242427382618188,0.0438642911612987,1.1290977001190186,0.0,0,0,0
96640,96895,734243.681851262,734243.68304684,47.229180263355374,MultiplierEventPGRGRU_seed42,42,12,756,train,47.22917938232422,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1226729825139045,0.4299735128879547,0.024457698687911,0.0439055599272251,1.1289780139923096,0.0,0,0,0
96768,97023,734243.682451308,734243.683647315,47.24359166342765,MultiplierEventPGRGRU_seed42,42,12,757,train,47.24359130859375,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1234043911099433,0.4438989162445068,0.0243719983845949,0.0468255989253521,1.1275036334991455,0.0,0,0,0
96896,97151,734243.683052546,734243.684247859,47.25800472032279,MultiplierEventPGRGRU_seed42,42,12,758,train,47.25800323486328,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1221852228045463,0.4308812916278839,0.0235906168818473,0.0436888374388217,1.129281997680664,0.0,0,0,0
97024,97279,734243.683651944,734243.68484838,47.27241722401232,MultiplierEventPGRGRU_seed42,42,12,759,train,47.27241897583008,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.122064396739006,0.4305440187454223,0.023887563496828,0.0437459088861942,1.1292548179626465,0.0,0,0,0
97152,97407,734243.684252523,734243.685448657,47.28682387154549,MultiplierEventPGRGRU_seed42,42,12,760,train,47.28682327270508,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1221950948238372,0.4302769899368286,0.0242293365299701,0.0437650568783283,1.1291985511779783,0.0,0,0,0
97280,97535,734243.684853009,734243.686050208,47.30126109626144,MultiplierEventPGRGRU_seed42,42,12,761,train,47.30126190185547,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1222747564315795,0.4301766455173492,0.0247208662331104,0.0437910072505474,1.1290494203567505,0.0,0,0,0
97408,97663,734243.685454433,734243.686651238,47.31568581517786,MultiplierEventPGRGRU_seed42,42,12,762,train,47.3156852722168,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1221665740013122,0.4300160706043243,0.0251567885279655,0.0438691116869449,1.128862977027893,0.0,0,0,0
97536,97791,734243.686054109,734243.687249757,47.33005027100444,MultiplierEventPGRGRU_seed42,42,12,763,train,47.33005142211914,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1227384284138679,0.4146100580692291,0.0265117567032575,0.0412670336663723,1.1297104358673096,0.0,0,0,0
97664,97919,734243.686654606,734243.687850567,47.344469712115824,MultiplierEventPGRGRU_seed42,42,12,764,train,47.3444709777832,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1235882639884948,0.4433047175407409,0.0271943379193544,0.0471368171274662,1.1267118453979492,0.0,0,0,0
97792,98047,734243.687255521,734243.688450683,47.35887249559164,MultiplierEventPGRGRU_seed42,42,12,765,train,47.35887145996094,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1230980455875396,0.4372267127037048,0.026386585086584,0.0453880205750465,1.127705693244934,0.0,0,0,0
97920,98175,734243.687855208,734243.689050926,47.37327832728624,MultiplierEventPGRGRU_seed42,42,12,766,train,47.3732795715332,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1231151595711708,0.4156630039215088,0.027108060196042,0.0413473322987556,1.1294748783111572,0.0,0,0,0
98048,98303,734243.688455301,734243.689651215,47.3876852625981,MultiplierEventPGRGRU_seed42,42,12,767,train,47.3876838684082,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1231933236122131,0.4368146657943725,0.0279710553586483,0.045714471489191,1.1272013187408447,0.0,0,0,0
98176,98431,734243.689056725,734243.690251574,47.40209387987852,MultiplierEventPGRGRU_seed42,42,12,768,train,47.40209197998047,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1229297220706939,0.4300534129142761,0.0278597734868526,0.0441646911203861,1.127897024154663,0.0,0,0,0
98304,98559,734243.68965581,734243.690852373,47.41651305556297,MultiplierEventPGRGRU_seed42,42,12,769,train,47.41651153564453,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1230302229523658,0.4306684732437134,0.0280977170914411,0.0443152487277984,1.127729415893555,0.0,0,0,0
98432,98687,734243.690256215,734243.691452894,47.4309255592525,MultiplierEventPGRGRU_seed42,42,12,770,train,47.43092727661133,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1240013092756271,0.4446816444396972,0.0279779117554426,0.047246903181076,1.1262619495391846,0.0,0,0,0
98560,98815,734243.690857002,734243.692053414,47.44533803779632,MultiplierEventPGRGRU_seed42,42,12,771,train,47.44533920288086,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1234992444515228,0.4158921837806701,0.0277588199824094,0.0413570031523704,1.1292434930801392,0.0,0,0,0
98688,98943,734243.691459028,734243.692653912,47.45974999107421,MultiplierEventPGRGRU_seed42,42,12,772,train,47.45975112915039,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1235082000494003,0.4296300411224365,0.0288931764662265,0.0442302450537681,1.1276037693023682,0.0,0,0,0
98816,99071,734243.692059155,734243.693254734,47.474169719964266,MultiplierEventPGRGRU_seed42,42,12,773,train,47.47417068481445,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1235723942518234,0.4300718903541565,0.029292332008481,0.0443685203790664,1.1273624897003174,0.0,0,0,0
98944,99199,734243.692658542,734243.693855509,47.48858832009137,MultiplierEventPGRGRU_seed42,42,12,774,train,47.48858642578125,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1244903802871704,0.4145090281963348,0.0306392963975667,0.0416665710508823,1.1282678842544556,0.0,0,0,0
99072,99327,734243.693259375,734243.694457072,47.50302582979202,MultiplierEventPGRGRU_seed42,42,12,775,train,47.50302505493164,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1252167820930481,0.4437550008296966,0.0312116239219903,0.0475368499755859,1.1252446174621582,0.0,0,0,0
99200,99455,734243.693861227,734243.695057361,47.51743276789784,MultiplierEventPGRGRU_seed42,42,12,776,train,47.51743316650391,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1242491379380226,0.430734246969223,0.0301309637725353,0.0444073863327503,1.126996994018555,0.0,0,0,0
99328,99583,734243.694460914,734243.695658437,47.53185859043151,MultiplierEventPGRGRU_seed42,42,12,777,train,47.5318603515625,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.124365322291851,0.4306169748306274,0.030334522947669,0.0443856082856655,1.126950740814209,0.0,0,0,0
99456,99711,734243.695062002,734243.696258657,47.54626387171447,MultiplierEventPGRGRU_seed42,42,12,778,train,47.5462646484375,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1245013773441314,0.43058642745018,0.0306455437093973,0.0444151163101196,1.126866579055786,0.0,0,0,0
99584,99839,734243.695663079,734243.696858993,47.56067193578929,MultiplierEventPGRGRU_seed42,42,12,779,train,47.560672760009766,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1250160485506057,0.4146057963371277,0.0321679189801216,0.0417434014379978,1.1277620792388916,0.0,0,0,0
99712,99967,734243.696264375,734243.697459954,47.57509499788284,MultiplierEventPGRGRU_seed42,42,12,780,train,47.57509613037109,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1255496889352798,0.4441490173339844,0.0328235104680061,0.0477673858404159,1.1246843338012695,0.0,0,0,0
99840,100095,734243.696863623,734243.69806088,47.58951722178608,MultiplierEventPGRGRU_seed42,42,12,781,train,47.58951568603516,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1247232407331466,0.4311313033103943,0.0316095352172851,0.0445701777935028,1.126517653465271,0.0,0,0,0
99968,100223,734243.697464583,734243.698662743,47.60396193433553,MultiplierEventPGRGRU_seed42,42,12,782,train,47.60396194458008,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1248017400503158,0.4308605790138244,0.0319514945149421,0.0445169024169445,1.1264545917510986,0.0,0,0,0
100096,100351,734243.698065544,734243.699262593,47.618358336389065,MultiplierEventPGRGRU_seed42,42,12,783,train,47.61835861206055,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.124869629740715,0.4309625327587127,0.0323925353586673,0.0445795059204101,1.1263108253479004,0.0,0,0,0
100224,100479,734243.69866662,734243.699863727,47.63278555031866,MultiplierEventPGRGRU_seed42,42,12,784,train,47.63278579711914,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1248378455638885,0.4306498765945434,0.0328198708593845,0.0445749051868915,1.126191258430481,0.0,0,0,0
100352,100607,734243.69926831,734243.700464444,47.64720275904983,MultiplierEventPGRGRU_seed42,42,12,785,train,47.64720153808594,0.3452865481376648,0.349955141544342,0.6547134518623352,0.650044858455658,0.0,0.0,0.0,0.0,1.0,0.0,0.1255545914173126,0.4452347755432129,0.0327475145459175,0.0476511605083942,1.1246379613876345,0.0,0,0,0
